filename,width,height,class,xmin,ymin,xmax,ymax
aug_red_000a312787f2.jpg,600,492,typical,111.27185,82.15474,256.0073,352.59998
aug_red_000a312787f2.jpg,600,492,typical,316.62292,83.39249,470.94556,331.86792
aug_red_0012ff7358bc.jpg,600,499,typical,175.80501,0.0,430.0914,239.94682
aug_red_0012ff7358bc.jpg,600,499,typical,301.66208,145.10487,541.0029,406.50632
aug_red_001398f4ff4f.jpg,600,493,atypical,393.68353,94.555984,535.6456,252.08272
aug_red_001bd15d1891.jpg,600,493,typical,306.70676,73.33466,530.45636,302.14517
aug_red_001bd15d1891.jpg,600,493,typical,51.65631,297.09515,270.34308,493.0
aug_red_0022227f5adf.jpg,600,499,indeterminate,382.61584,77.63935,475.98306,176.038
aug_red_002e9b2128d0.jpg,600,505,typical,57.8125,131.14734,248.04688,477.2511
aug_red_002e9b2128d0.jpg,600,505,typical,389.4531,155.76962,572.2656,476.64087
aug_red_00326161e51e.jpg,600,494,typical,0.0,0.0,105.65466,177.52003
aug_red_00326161e51e.jpg,600,494,typical,234.7383,77.76309,365.0172,240.83879
aug_red_0044e449aae1.jpg,600,494,typical,270.2498,75.73139,408.1413,202.9599
aug_red_0044e449aae1.jpg,600,494,typical,81.6802,82.79963,180.67923,155.83823
aug_red_0049814626c8.jpg,600,492,typical,0.0,66.10574,77.99202,401.96976
aug_red_0049814626c8.jpg,600,492,typical,479.7207,120.39607,600.0,431.41534
aug_red_004cbd797cd1.jpg,600,600,typical,84.868065,228.59503,274.233,489.8481
aug_red_004cbd797cd1.jpg,600,600,typical,327.09735,217.54506,520.4074,498.5303
aug_red_0060e4f54aa8.jpg,600,493,typical,125.56465,194.24066,196.24757,345.2121
aug_red_0060e4f54aa8.jpg,600,493,typical,435.05487,210.90308,521.89386,360.35977
aug_red_006e2ac85d57.jpg,600,482,typical,344.60284,101.70921,443.58453,352.1882
aug_red_006e2ac85d57.jpg,600,482,typical,119.14462,104.15291,226.68024,283.15375
aug_red_007b2567d83e.jpg,600,494,typical,0.0,0.0,322.3074,315.46933
aug_red_007b2567d83e.jpg,600,494,typical,244.86728,103.43266,566.025,445.68073
aug_red_007cf31356c6.jpg,600,492,typical,412.53238,75.01845,600.0,292.95493
aug_red_007cf31356c6.jpg,600,492,typical,150.50278,295.89728,365.8052,492.0
aug_red_008ca392cff3.jpg,600,492,atypical,131.98654,189.82277,276.76767,382.911
aug_red_008ff73b4ef3.jpg,600,492,typical,0.0,47.55549,227.52296,391.4681
aug_red_008ff73b4ef3.jpg,600,492,typical,452.33194,81.425674,600.0,440.10217
aug_red_00a129830f4e.jpg,600,494,indeterminate,147.0306,166.65407,277.647,307.30783
aug_red_00b0891276a3.jpg,600,499,typical,0.0,70.482925,70.031715,386.51627
aug_red_00b0891276a3.jpg,600,499,typical,162.38603,70.482925,327.12625,358.2396
aug_red_00b767b49fcd.jpg,600,491,typical,137.81123,195.33702,278.01065,327.51245
aug_red_00b767b49fcd.jpg,600,491,typical,374.39774,226.39029,525.7493,375.28674
aug_red_00b8180bd3a8.jpg,600,600,typical,36.730732,303.78845,246.10854,461.8215
aug_red_00b8180bd3a8.jpg,600,600,typical,383.52963,327.60165,543.67395,492.12915
aug_red_00e37a390f0f.jpg,600,499,typical,100.4463,55.946774,193.21428,365.63196
aug_red_00e37a390f0f.jpg,600,499,typical,426.8312,64.98868,584.0843,333.9853
aug_red_00fb65888ddf.jpg,600,492,typical,124.25209,0.0,411.88437,231.73103
aug_red_00fb65888ddf.jpg,600,492,typical,339.67743,259.49127,589.24695,492.0
aug_red_010a18b0c868.jpg,600,482,typical,419.80417,165.75221,530.763,391.23877
aug_red_010a18b0c868.jpg,600,482,typical,102.338394,136.98853,227.68086,410.75696
aug_red_010e677381f7.jpg,600,500,typical,148.20648,241.46983,261.50482,437.4453
aug_red_010e677381f7.jpg,600,500,typical,352.49344,197.28784,509.97375,441.38235
aug_red_0120c5c1352b.jpg,600,494,typical,166.19144,138.9009,303.666,281.81158
aug_red_0120c5c1352b.jpg,600,494,typical,380.04074,82.71378,538.28925,270.81842
aug_red_012f57190f1d.jpg,600,600,indeterminate,145.72534,325.9548,243.93268,429.77396
