filename,width,height,class,xmin,ymin,xmax,ymax
red_000a312787f2.jpg,600,492,typical,111.27185,82.15474,256.0073,352.59998
red_000a312787f2.jpg,600,492,typical,316.62292,83.39249,470.94556,331.86792
red_0012ff7358bc.jpg,600,499,typical,133.00174,38.83268,303.38086,234.93776
red_0012ff7358bc.jpg,600,499,typical,351.96805,78.959785,473.11215,315.19196
red_001398f4ff4f.jpg,600,493,atypical,382.5701,305.51062,515.4673,390.10492
red_001bd15d1891.jpg,600,493,typical,109.72417,184.875,235.42839,379.61
red_001bd15d1891.jpg,600,493,typical,453.973,175.83667,570.6397,373.03668
red_0022227f5adf.jpg,600,499,indeterminate,365.35208,99.899376,439.3247,178.42047
red_002e9b2128d0.jpg,600,505,typical,57.8125,131.14734,248.04688,477.2511
red_002e9b2128d0.jpg,600,505,typical,389.4531,155.76962,572.2656,476.64087
red_00326161e51e.jpg,600,494,typical,114.87177,77.05482,239.77217,265.2191
red_00326161e51e.jpg,600,494,typical,368.8558,165.46214,499.1347,328.53784
red_0044e449aae1.jpg,600,494,typical,360.46283,198.42334,553.2075,376.26334
red_0044e449aae1.jpg,600,494,typical,96.8803,208.30333,235.26111,310.39667
red_0049814626c8.jpg,600,492,typical,74.7541,117.67951,141.63934,357.25488
red_0049814626c8.jpg,600,492,typical,428.1967,156.40538,521.3115,378.25873
red_004cbd797cd1.jpg,600,600,typical,103.31264,234.71701,276.44217,473.5713
red_004cbd797cd1.jpg,600,600,typical,324.77414,224.61443,501.51056,481.5091
red_0060e4f54aa8.jpg,600,493,typical,86.50875,182.53984,173.0175,367.31363
red_0060e4f54aa8.jpg,600,493,typical,465.29352,202.93295,571.5757,385.85284
red_006e2ac85d57.jpg,600,482,typical,156.41548,101.70921,255.39716,352.1882
red_006e2ac85d57.jpg,600,482,typical,373.31976,104.15291,480.85538,283.15375
red_007b2567d83e.jpg,600,494,typical,59.453907,91.52283,233.66489,352.7245
red_007b2567d83e.jpg,600,494,typical,298.04727,105.58337,483.61978,339.74548
red_007cf31356c6.jpg,600,492,typical,444.56427,234.51999,584.7072,402.62
red_007cf31356c6.jpg,600,492,typical,91.33872,285.36,269.18082,406.72
red_008ca392cff3.jpg,600,492,atypical,323.23233,189.82277,468.01346,382.911
red_008ff73b4ef3.jpg,600,492,typical,85.89083,104.72763,248.4037,349.55853
red_008ff73b4ef3.jpg,600,492,typical,408.4449,128.83977,538.208,384.18106
red_00a129830f4e.jpg,600,494,indeterminate,104.986885,248.65659,235.6033,389.31036
red_00b0891276a3.jpg,600,499,typical,96.4867,97.30499,238.76231,413.33832
red_00b0891276a3.jpg,600,499,typical,331.11664,97.30499,495.85684,385.06165
red_00b767b49fcd.jpg,600,491,typical,133.31049,193.94499,277.40045,329.7883
red_00b767b49fcd.jpg,600,491,typical,376.46228,225.86,532.0139,378.88834
