filename,width,height,class,xmin,ymin,xmax,ymax
aug_red_f0a83ca8133a.jpg,600,499,atypical,220.31757,220.23207,306.32922,325.026
aug_red_f0a83ca8133a.jpg,600,499,atypical,306.72778,122.80867,410.1821,237.49635
aug_red_cd43f505780f.jpg,600,558,atypical,155.35661,235.90556,230.05978,374.20865
aug_red_cd43f505780f.jpg,600,558,atypical,376.9593,282.0066,446.64883,383.7295
aug_red_fc17b18cdd16.jpg,600,493,atypical,115.29813,189.9577,275.98346,356.06754
aug_red_fc17b18cdd16.jpg,600,493,atypical,386.35315,136.39136,557.31793,386.90875
aug_red_2f21be53ee88.jpg,600,492,atypical,147.3193,237.29411,313.92197,402.05582
aug_red_2f21be53ee88.jpg,600,492,atypical,288.6516,123.91605,416.15143,249.3963
aug_red_b77c924282ea.jpg,600,491,atypical,290.9437,136.44615,535.1064,449.65915
aug_red_74077a8e3b7c.jpg,600,499,atypical,332.49557,242.24039,392.69293,319.63358
aug_red_74077a8e3b7c.jpg,600,499,atypical,336.93637,39.637733,376.41003,125.41111
aug_red_74077a8e3b7c.jpg,600,499,atypical,597.9561,202.80432,600.0,300.90146
aug_red_d54bbcd40f15.jpg,600,600,atypical,106.39731,331.9865,217.50842,418.18185
aug_red_6e8b257502e7.jpg,600,491,atypical,318.22507,174.73729,501.0826,381.73138
aug_red_6e8b257502e7.jpg,600,491,atypical,86.18822,139.93002,261.1922,358.03976
aug_red_137a766bb266.jpg,600,499,atypical,325.01877,71.47311,391.61755,230.18137
aug_red_137a766bb266.jpg,600,499,atypical,205.87418,76.35644,257.198,244.22095
aug_red_54f912577306.jpg,600,492,atypical,159.64226,93.94266,283.98438,276.60895
aug_red_54f912577306.jpg,600,492,atypical,137.93175,337.82684,256.84622,394.10782
aug_red_e3863ecd41c3.jpg,600,493,atypical,200.69907,314.12384,321.76624,391.17325
aug_red_e3863ecd41c3.jpg,600,493,atypical,543.62616,427.09094,600.0,492.55396
aug_red_e3863ecd41c3.jpg,600,493,atypical,530.303,230.702,600.0,368.5798
aug_red_ad3577882efb.jpg,600,465,atypical,93.976135,233.48589,193.64719,329.61115
aug_red_ad3577882efb.jpg,600,465,atypical,332.79193,264.54175,422.10117,309.89313
aug_red_a78f01529895.jpg,600,482,atypical,49.197525,98.85191,149.66603,247.21829
aug_red_a78f01529895.jpg,600,482,atypical,370.69675,67.1695,473.4838,286.6281
aug_red_3e20d421e7f6.jpg,600,493,atypical,110.069984,267.45248,202.11562,346.45364
aug_red_3e20d421e7f6.jpg,600,493,atypical,349.11392,190.51219,520.15393,432.32446
aug_red_ebb27e2e6d18.jpg,600,499,atypical,21.443237,356.47046,91.015656,442.73694
aug_red_ebb27e2e6d18.jpg,600,499,atypical,404.83142,203.16255,520.29193,382.59686
aug_red_b0590521b959.jpg,600,492,atypical,24.774172,255.52214,161.46793,487.2678
aug_red_b0590521b959.jpg,600,492,atypical,240.35886,307.64484,409.84238,492.0
aug_red_bc390c05b612.jpg,600,600,atypical,248.15683,390.89703,359.54184,502.03415
aug_red_56b70be7b9ec.jpg,600,494,atypical,76.56249,130.05923,234.76562,355.3508
aug_red_33cf2c834c40.jpg,600,494,atypical,399.5533,430.601,512.7703,494.0
aug_red_33cf2c834c40.jpg,600,494,atypical,138.14397,239.35588,244.55351,340.7518
aug_red_3bea5bdbe6dc.jpg,600,492,atypical,353.35623,131.69066,488.3115,266.31934
aug_red_54c2a4ddd625.jpg,600,600,atypical,318.68265,336.16412,479.24594,516.59485
aug_red_54c2a4ddd625.jpg,600,600,atypical,390.35657,203.92407,474.42822,262.16812
aug_red_54c2a4ddd625.jpg,600,600,atypical,253.32596,141.3747,339.75775,198.66765
aug_red_54c2a4ddd625.jpg,600,600,atypical,97.96812,271.04242,263.4066,432.50742
aug_red_5f5cdc44b299.jpg,600,494,atypical,423.73206,317.01706,577.60767,421.46878
aug_red_88255cf59ada.jpg,600,544,atypical,379.44427,232.48303,470.4333,345.0465
aug_red_88255cf59ada.jpg,600,544,atypical,343.86966,62.44025,446.48883,227.6931
aug_red_88255cf59ada.jpg,600,544,atypical,114.68683,234.19373,244.67114,385.07675
aug_red_bd332c501671.jpg,600,494,atypical,440.67087,308.90103,473.45642,352.19128
aug_red_eabfd532779c.jpg,600,494,atypical,402.36768,199.5879,507.17102,278.65002
aug_red_eabfd532779c.jpg,600,494,atypical,107.73181,120.525795,226.37717,178.50468
aug_red_4914ad588781.jpg,600,499,atypical,391.11108,302.65976,572.77155,494.91077
aug_red_5ab8f8d435b6.jpg,600,484,atypical,85.21304,236.14757,237.9296,380.3517
aug_red_544fa653fc32.jpg,600,444,atypical,255.78923,183.51094,404.71176,254.34947
aug_red_ce77159dea72.jpg,581,600,atypical,374.97134,136.32654,443.52777,235.10204
aug_red_ce77159dea72.jpg,581,600,atypical,91.76798,97.14286,218.2709,371.4286
aug_red_9f443c090df6.jpg,596,600,atypical,0.0,307.46338,104.44629,402.4175
aug_red_9f443c090df6.jpg,596,600,atypical,306.61444,304.7111,433.14145,429.94046
aug_red_b8887b0d030b.jpg,600,493,atypical,225.52399,168.68977,320.8641,317.13165
aug_red_b8887b0d030b.jpg,600,493,atypical,0.0,296.44708,97.32196,412.4427
aug_red_b8550a01cc5c.jpg,600,499,atypical,431.09082,215.29268,600.0,443.33304
aug_red_e363ca6a9b8d.jpg,600,492,atypical,287.03146,60.474125,507.25345,298.09512
aug_red_e363ca6a9b8d.jpg,600,492,atypical,134.7169,259.3445,285.2286,421.84775
aug_red_e363ca6a9b8d.jpg,600,492,atypical,77.74716,133.89133,237.657,296.358
aug_red_208bfef6dbb4.jpg,600,500,atypical,155.24556,283.60776,251.89429,337.36182
aug_red_c80d2df370e8.jpg,600,493,atypical,441.19464,207.27408,509.1658,267.19397
aug_red_c80d2df370e8.jpg,600,493,atypical,417.09573,276.45996,535.11847,393.82883
